run_id,git_commit,dirty,scene,scene_sha256,builder,layout,mode,ray_set,ray_seed,rayset_hash,query_kind,ratio_bin,candidate_count,relevant_hit_count,false_positive_count,invalid_count,probe_node_steps,probe_prim_steps,probe_box_tests,probe_tri_tests,false_positive_node_steps,false_positive_prim_steps,false_positive_box_tests,false_positive_tri_tests,source_analytic,source_steps
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,primary,A,8269058876172130199,closest_improves_incumbent,raw_gt_1,70845,54427,16418,0,887597,177225,1775194,177225,105641,11667,211282,11667,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,primary,A,8269058876172130199,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_00_10,274230,2731,271499,0,76721,342652,153442,342652,75251,339230,150502,339230,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_10_20,141495,2850,138645,0,184915,296745,369830,296745,179816,291170,359632,291170,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_20_30,89774,3219,86555,0,187931,231778,375862,231778,180739,224956,361478,224956,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_30_40,79624,3811,75813,0,212725,210843,425450,210843,200322,201192,400644,201192,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_40_50,128495,6894,121601,0,300462,262591,600924,262591,277296,246696,554592,246696,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_50_60,97037,7810,89227,0,435245,243455,870490,243455,396285,222876,792570,222876,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_60_70,123395,7674,115721,0,662074,316063,1324148,316063,598032,285538,1196064,285538,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_70_80,129337,8169,121168,0,858035,370926,1716070,370926,774907,333831,1549814,333831,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_80_90,140900,9072,131828,0,1110549,464683,2221098,464683,1003445,418344,2006890,418344,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,q_90_100,171069,14667,156402,0,1329823,529336,2659646,529336,1185854,465294,2371708,465294,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,raw_gt_1,1011919,96389,915530,0,16760870,4190531,33521740,4190531,14158721,3338167,28317442,3338167,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,13059770834929451202,any_occluder_in_range,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_00_10,273865,2898,270967,0,76467,341928,152934,341928,74945,338303,149890,338303,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_10_20,142323,3071,139252,0,185738,298145,371476,298145,180410,292247,360820,292247,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_20_30,89534,3350,86184,0,187348,231409,374696,231409,179689,223902,359378,223902,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_30_40,80126,4055,76071,0,213713,212270,427426,212270,199673,201358,399346,201358,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_40_50,128572,7056,121516,0,302484,262994,604968,262994,278175,246232,556350,246232,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_50_60,97944,8316,89628,0,441441,247317,882882,247317,398083,223556,796166,223556,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_60_70,123709,8087,115622,0,665846,317543,1331692,317543,599534,286234,1199068,286234,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_70_80,129477,8298,121179,0,859017,369892,1718034,369892,773144,330805,1546288,330805,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_80_90,140447,9693,130754,0,1109389,461433,2218778,461433,994463,412908,1988926,412908,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,q_90_100,171030,14731,156299,0,1332163,526028,2664326,526028,1179761,457030,2359522,457030,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,raw_gt_1,1011389,99556,911833,0,16774468,4198827,33548936,4198827,14056709,3293638,28113418,3293638,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,10273955076000355927,any_occluder_in_range,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_00_10,4394,71,4323,0,1233,5451,2466,5451,1198,5349,2396,5349,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_10_20,2383,61,2322,0,3048,4885,6096,4885,2938,4741,5876,4741,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_20_30,1589,77,1512,0,3067,3918,6134,3918,2870,3709,5740,3709,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_30_40,1485,93,1392,0,3741,3651,7482,3651,3467,3411,6934,3411,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_40_50,2425,183,2242,0,5275,4686,10550,4686,4886,4331,9772,4331,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_50_60,1922,208,1714,0,8504,4748,17008,4748,7500,4173,15000,4173,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_60_70,2270,191,2079,0,12408,5687,24816,5687,10922,5020,21844,5020,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_70_80,2216,202,2014,0,14993,6302,29986,6302,13180,5548,26360,5548,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_80_90,2431,248,2183,0,19342,8264,38684,8264,16578,7158,33156,7158,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,q_90_100,3032,429,2603,0,23463,9375,46926,9375,19772,7750,39544,7750,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,raw_gt_1,17601,2559,15042,0,299873,71802,599746,71802,227319,53231,454638,53231,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,6850038901228734019,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_00_10,4275,67,4208,0,1293,5411,2586,5411,1257,5313,2514,5313,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_10_20,2288,71,2217,0,3020,4789,6040,4789,2876,4607,5752,4607,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_20_30,1523,75,1448,0,2955,3699,5910,3699,2816,3535,5632,3535,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_30_40,1379,82,1297,0,3684,3569,7368,3569,3363,3335,6726,3335,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_40_50,2348,204,2144,0,5011,4478,10022,4478,4508,4016,9016,4016,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_50_60,1745,199,1546,0,7495,4168,14990,4168,6528,3586,13056,3586,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_60_70,2064,203,1861,0,11425,5537,22850,5537,9769,4808,19538,4808,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_70_80,2286,234,2052,0,14333,6004,28666,6004,12211,5069,24422,5069,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_80_90,2448,244,2204,0,19203,7860,38406,7860,16582,6862,33164,6862,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,q_90_100,2946,389,2557,0,21992,8839,43984,8839,19143,7618,38286,7618,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,raw_gt_1,17548,2556,14992,0,291383,70647,582766,70647,225518,55181,451036,55181,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,4471768159497229620,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_00_10,143404,4798,138606,0,79959,143409,159918,143409,73918,136677,147836,136677,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_10_20,122361,12369,109992,0,167940,152823,335880,152823,136643,130447,273286,130447,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_20_30,139301,23664,115637,0,260734,160342,521468,160342,179295,114067,358590,114067,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_30_40,184627,42880,141747,0,413759,203727,827518,203727,245934,118411,491868,118411,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_40_50,683955,275429,408526,0,775390,717135,1550780,717135,390011,352444,780022,352444,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_50_60,390496,152642,237854,0,1144915,483323,2289830,483323,510000,174888,1020000,174888,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_60_70,371631,151597,220034,0,1682750,525966,3365500,525966,666857,137205,1333714,137205,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_70_80,442930,203325,239605,0,2177069,642034,4354138,642034,761131,132769,1522262,132769,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_80_90,517364,258867,258497,0,2645408,751224,5290816,751224,848456,130806,1696912,130806,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,q_90_100,1068253,776505,291748,0,4075390,1688641,8150780,1688641,975746,131146,1951492,131146,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,raw_gt_1,4885616,2934584,1951032,0,60836105,8364576,121672210,8364576,10873043,566468,21746086,566468,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,A,4467259490657145187,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,B,1820974080651448798,closest_improves_incumbent,q_00_10,140718,4883,135835,0,78061,138179,156122,138179,72172,131379,144344,131379,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,B,1820974080651448798,closest_improves_incumbent,q_10_20,122736,12559,110177,0,166853,152051,333706,152051,134611,128905,269222,128905,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,B,1820974080651448798,closest_improves_incumbent,q_20_30,138849,23527,115322,0,260010,159759,520020,159759,179790,114116,359580,114116,S-analytic,S-probe-counterfactual
e2e4_2026_09_02,ca4d67f,1,intel-sponza.obj,f464f3684ce831af16f89da4cc6395e92c625bb6cf123b2bbe49ec33aed414a3,binned_sah,bvh2/slot32_aos,robust,incoherent,B,1820974080651448798,closest_improves_incumbent,q_30_40,184839,43129,141710,0,412996,202550,825992,202550,244531,116543,489062,116543,S-analytic,S-probe-counterfactual
